data_variable_size,fdr,tpr,fpr,shd,nnz
70,0.1111111111111111,0.7164179104477612,0.002555366269165247,25,54
70,0.05555555555555555,0.7285714285714285,0.001279317697228145,22,54
70,0.08,0.7301587301587301,0.0017006802721088435,21,50
70,0.043478260869565216,0.6666666666666666,0.0008514261387824606,23,46
70,0.0392156862745098,0.7777777777777778,0.0008503401360544217,16,51
70,0.10526315789473684,0.6296296296296297,0.002570694087403599,35,57
70,0.05454545454545454,0.7222222222222222,0.0012804097311139564,23,55
80,0.08771929824561403,0.6582278481012658,0.0016228497241155468,32,57
80,0.16363636363636364,0.5897435897435898,0.0029201817001946787,40,55
80,0.07407407407407407,0.7575757575757576,0.001292824822236587,20,54
80,0.22950819672131148,0.6351351351351351,0.004536616979909268,39,61
80,0.043478260869565216,0.717391304347826,0.0009778357235984355,29,69
80,0.1,0.6428571428571429,0.0019505851755526658,35,60
80,0.11864406779661017,0.7027027027027027,0.002268308489954634,28,59
80,0.08771929824561403,0.7027027027027027,0.0016202203499675956,27,57
80,0.030303030303030304,0.7032967032967034,0.0006516780710329097,29,66
80,0.08823529411764706,0.6458333333333334,0.0019582245430809398,40,68
90,0.047619047619047616,0.8,0.0007633587786259542,18,63
90,0.08571428571428572,0.7111111111111111,0.0015325670498084292,32,70
90,0.11688311688311688,0.7157894736842105,0.002301790281329923,35,77
90,0.09722222222222222,0.6701030927835051,0.0017911975435005118,39,72
90,0.10344827586206896,0.65,0.0015286624203821656,34,58
90,0.16129032258064516,0.6046511627906976,0.0025516713447307987,44,62
90,0.1111111111111111,0.735632183908046,0.002041858090862685,30,72
90,0.18421052631578946,0.6078431372549019,0.0035869843709966692,50,76
90,0.08108108108108109,0.723404255319149,0.001534134492457172,32,74
90,0.09836065573770492,0.632183908045977,0.0015313935681470138,38,61
100,0.09090909090909091,0.759493670886076,0.0012317799219872716,25,66
100,0.14444444444444443,0.6416666666666667,0.002691511387163561,56,90
100,0.08536585365853659,0.6880733944954128,0.0014459822350753977,41,82
100,0.15476190476190477,0.6761904761904762,0.0026831785345717233,46,84
100,0.09210526315789473,0.6764705882352942,0.0014438943894389438,40,76
100,0.10126582278481013,0.6513761467889908,0.0016525511258004544,43,79
100,0.136986301369863,0.6847826086956522,0.0020584602717167557,39,73
100,0.16883116883116883,0.6274509803921569,0.0026815181518151814,51,77
100,0.06944444444444445,0.67,0.0010309278350515464,37,72
100,0.08641975308641975,0.6981132075471698,0.001445086705202312,39,81
