data_variable_size,fdr,tpr,fpr,shd,nnz
40,0.4647887323943662,0.926829268292683,0.044654939106901215,36,71
50,0.2553191489361702,0.9459459459459459,0.010101010101010102,14,47
50,0.532608695652174,0.9347826086956522,0.041560644614079725,52,92
50,0.43209876543209874,1.0,0.029686174724342665,35,81
50,0.6751592356687898,0.9807692307692307,0.09036658141517477,106,157
50,0.5154639175257731,0.94,0.0425531914893617,52,97
50,0.5596330275229358,0.96,0.05191489361702128,63,109
50,0.44155844155844154,0.9148936170212766,0.028862478777589132,38,77
50,0.5405405405405406,0.9622641509433962,0.051194539249146756,62,111
50,0.4942528735632184,0.9565217391304348,0.0364715860899067,43,87
50,0.36538461538461536,0.9166666666666666,0.0159798149705635,21,52
60,0.639344262295082,0.8627450980392157,0.04537521815008726,83,122
60,0.6650717703349283,0.958904109589041,0.08190925162050677,142,209
60,0.5985401459854015,0.9649122807017544,0.04786923525977817,83,137
60,0.5615384615384615,1.0,0.04261529480443666,73,130
60,0.4915254237288136,0.9375,0.03399765533411489,61,118
60,0.5488721804511278,0.9375,0.04279015240328253,76,133
60,0.5396825396825397,0.9830508474576272,0.03974284044418469,69,126
60,0.6338028169014085,0.9285714285714286,0.052508751458576426,94,142
60,0.6474820143884892,1.0,0.05229517722254503,90,139
60,0.5925925925925926,0.9390243902439024,0.06635071090047394,115,189
70,0.6507177033492823,0.9605263157894737,0.05814450619923044,136,209
70,0.6515151515151515,0.9452054794520548,0.055081127241673786,132,198
70,0.6270270270270271,0.971830985915493,0.04948805460750853,117,185
70,0.7164179104477612,0.9661016949152542,0.06112054329371817,145,201
70,0.6,0.9552238805970149,0.04088586030664395,97,160
70,0.6111111111111112,0.9333333333333333,0.04700854700854701,113,180
70,0.6683673469387755,0.9154929577464789,0.055887372013651876,135,196
70,0.6875,0.9375,0.04182509505703422,100,144
70,0.7038834951456311,0.9838709677419355,0.061623459413514665,145,206
70,0.5304347826086957,0.8571428571428571,0.025935374149659865,67,115
80,0.6363636363636364,0.95,0.04318181818181818,135,209
80,0.8531187122736419,0.9125,0.13766233766233765,429,497
80,0.6844262295081968,0.9506172839506173,0.05423838908736603,171,244
80,0.7326388888888888,0.9625,0.0685064935064935,212,288
80,0.7683923705722071,0.9239130434782609,0.09191655801825294,286,367
80,0.7784615384615384,0.9,0.08214285714285714,258,325
80,0.7777777777777778,0.9438202247191011,0.09573428850537284,298,378
80,0.6818181818181818,0.9506172839506173,0.05358882754140955,167,242
80,0.7047244094488189,0.9375,0.058116883116883115,183,254
80,0.75,0.9855072463768116,0.06599805888062116,205,272
90,0.801829268292683,0.8666666666666667,0.06692111959287532,270,328
90,0.7650429799426934,0.9761904761904762,0.06809487375669472,269,349
90,0.8073654390934845,0.9577464788732394,0.07244534824605998,287,353
90,0.8220551378446115,0.9594594594594594,0.08343932841516154,330,399
90,0.8106235565819861,0.9647058823529412,0.08954081632653062,353,433
90,0.81,0.9382716049382716,0.08256880733944955,329,400
90,0.7138263665594855,0.9468085106382979,0.05676297622091537,225,311
90,0.8,0.9324324324324325,0.07021114220300179,278,345
90,0.8258064516129032,0.9418604651162791,0.09798417963766266,387,465
90,0.988641975308642,1.0,2.046511627906977,4095,8100
100,0.9896,1.0,2.0420965744944284,5050,10000
100,0.8491704374057315,0.8928571428571429,0.11637040099214552,573,663
100,0.8101545253863135,0.945054945054945,0.0755299444330109,370,453
100,0.8158508158508159,0.9404761904761905,0.07192766132346896,353,429
100,0.8320754716981132,0.9270833333333334,0.09085290482076638,447,530
100,0.8571428571428571,0.8352941176470589,0.08756423432682425,436,497
100,0.8481012658227848,0.875,0.09662134322208488,479,553
100,0.8285198555956679,0.9134615384615384,0.0947172926124639,466,554
100,0.8326693227091634,0.9032258064516129,0.08606135474572782,424,502
100,0.8869814020028612,0.8977272727272727,0.12751953928424517,624,699
