data_variable_size,fdr,tpr,fpr,shd,nnz
60,0.8105590062111802,0.953125,0.152989449003517,261,322
60,0.7722007722007722,1.0,0.11689070718877849,200,259
60,0.789272030651341,0.9821428571428571,0.12018669778296383,206,261
60,0.8102766798418972,0.9795918367346939,0.11911679256246369,206,253
60,0.7408637873754153,0.9512195121951219,0.13210900473933648,225,301
70,0.8476394849785408,0.9342105263157895,0.168875587858059,396,466
70,0.825,0.958904109589041,0.14090520922288644,331,400
70,0.8421052631578947,0.971830985915493,0.15699658703071673,369,437
70,0.8328530259365994,0.9830508474576272,0.12266553480475383,289,347
70,0.8319559228650137,0.9104477611940298,0.12862010221465076,304,363
70,0.8370535714285714,0.9733333333333334,0.16025641025641027,376,448
70,0.8349514563106796,0.9577464788732394,0.14675767918088736,345,412
70,0.8528428093645485,0.9166666666666666,0.10773130544993663,256,299
70,0.860730593607306,0.9838709677419355,0.16022099447513813,377,438
70,0.8366197183098592,0.9206349206349206,0.12627551020408162,299,355
80,0.8694096601073346,0.9125,0.1577922077922078,489,559
80,0.8961593172119487,0.9125,0.20454545454545456,636,703
80,0.8754045307443366,0.9506172839506173,0.17570639818122766,542,618
80,0.882800608828006,0.9625,0.18831168831168832,582,657
80,0.9021479713603818,0.8913043478260869,0.24641460234680573,762,838
80,0.8829953198127926,0.9375,0.18376623376623377,568,641
80,0.8888888888888888,0.9550561797752809,0.22142624552263107,682,765
80,0.8867069486404834,0.9259259259259259,0.19064631373822669,590,662
80,0.8825347758887172,0.95,0.18538961038961038,571,647
80,0.8820422535211268,0.9710144927536232,0.1620834681332902,503,568
90,0.9230769230769231,0.9066666666666666,0.20763358778625954,820,884
90,0.9107344632768362,0.9404761904761905,0.20555980617189493,808,885
90,0.9141414141414141,0.9577464788732394,0.1840366039654296,725,792
90,0.9275210084033614,0.9324324324324325,0.22462477741032816,885,952
90,0.9301503094606542,0.9294117647058824,0.2683673469387755,1058,1131
90,0.9259624876604146,0.9259259259259259,0.23904179408766565,941,1013
90,0.913604766633565,0.925531914893617,0.2352339555100997,922,1007
90,0.9212860310421286,0.9594594594594594,0.2113965911981684,832,902
90,0.9155509783728115,0.9534883720930233,0.226843582546568,892,971
90,0.9095580678314491,0.9565217391304348,0.22616917965755176,886,973
100,0.9358437935843794,0.8846153846153846,0.27692942633099465,1350,1434
100,0.9317889317889317,0.9464285714285714,0.2992972302604382,1451,1554
100,0.9419488597097443,0.9230769230769231,0.2805103930849969,1366,1447
100,0.9471458773784355,0.8928571428571429,0.2762022194821208,1347,1419
100,0.930635838150289,0.875,0.23217964565306964,1135,1211
100,0.9478505990133897,0.8705882352941177,0.27646454265159304,1353,1419
100,0.9406009783368274,0.8854166666666666,0.2772970745776679,1352,1431
100,0.9342960288808664,0.875,0.2670243499793644,1299,1385
100,0.9434604904632152,0.8924731182795699,0.28515544574840435,1390,1468
100,0.946078431372549,0.875,0.2778691896338955,1357,1428
