data_variable_size,fdr,tpr,fpr,shd,nnz
80,0.7158671586715867,0.9506172839506173,0.0630074699577785,196,271
80,0.7342657342657343,0.95,0.06818181818181818,213,286
80,0.8023255813953488,0.9855072463768116,0.08929149142672274,277,344
90,0.8834459459459459,0.92,0.13307888040712468,526,592
90,0.8643790849673203,0.9880952380952381,0.1349145626115787,530,612
90,0.8922345483359746,0.9577464788732394,0.143111337061515,565,631
90,0.8881987577639752,0.972972972972973,0.1455100483337573,572,644
90,0.8423076923076923,0.9647058823529412,0.11173469387755101,440,520
90,0.8898550724637682,0.9382716049382716,0.1564729867482161,619,690
90,0.8227360308285164,0.9787234042553191,0.10917923804653541,427,519
90,0.8226221079691517,0.9324324324324325,0.08140422284406004,322,389
90,0.852994555353902,0.9418604651162791,0.11992855320234753,473,551
90,0.8915956151035322,0.967391304347826,0.1870687452082801,733,821
100,0.8481012658227848,0.9230769230769231,0.11060668592653736,543,632
100,0.8623978201634878,0.9017857142857143,0.13083918974782968,642,734
100,0.8183716075156576,0.9560439560439561,0.08067503601564108,394,479
100,0.8927613941018767,0.9523809523809523,0.13686806411837238,668,746
100,0.8928987194412107,0.9583333333333334,0.1580140090646889,769,859
100,0.9146198830409357,0.8588235294117647,0.16073997944501542,788,855
100,0.8784370477568741,0.875,0.12505150391429748,614,691
100,0.8551829268292683,0.9134615384615384,0.11576557985967809,567,656
100,0.8551959114139693,0.9139784946236559,0.10335598105826642,506,587
100,0.8503937007874016,0.8636363636363636,0.0888523241464418,441,508
