data_variable_size,fdr,tpr,fpr,shd,nnz
50,0.32051282051282054,0.828125,0.02153316106804479,35,78
50,0.11428571428571428,0.8157894736842105,0.003369839932603201,11,35
50,0.2459016393442623,0.9019607843137255,0.012776831345826235,20,61
50,0.1746031746031746,0.9122807017543859,0.009417808219178082,16,63
50,0.26,0.8604651162790697,0.010998307952622674,19,50
60,0.19672131147540983,0.7538461538461538,0.007038123167155425,27,61
60,0.1791044776119403,0.9016393442622951,0.007021650087770626,18,67
60,0.23943661971830985,0.7714285714285715,0.01,32,71
60,0.23728813559322035,0.7627118644067796,0.008182349503214495,28,59
60,0.06521739130434782,0.7288135593220338,0.0017533606078316774,19,46
60,0.475,0.9402985074626866,0.03347034644744568,60,120
60,0.31343283582089554,0.7301587301587301,0.012302284710017574,37,67
60,0.45161290322580644,0.8831168831168831,0.03307737743650325,65,124
60,0.09090909090909091,0.847457627118644,0.0029222676797194622,14,55
60,0.23333333333333334,0.7931034482758621,0.008177570093457943,25,60
70,0.25925925925925924,0.821917808219178,0.008966695132365499,33,81
70,0.2375,0.782051282051282,0.008130081300813009,34,80
70,0.32978723404255317,0.8513513513513513,0.013242204186245195,41,94
70,0.1702127659574468,0.7647058823529411,0.00338409475465313,19,47
70,0.39361702127659576,0.9661016949152542,0.015704584040747028,38,94
70,0.14925373134328357,0.9344262295081968,0.004248088360237893,14,67
70,0.4745762711864407,0.8611111111111112,0.02390098164746052,66,118
70,0.26804123711340205,0.8987341772151899,0.01113013698630137,34,97
70,0.3893805309734513,0.8023255813953488,0.018892228424216402,59,113
70,0.546583850931677,0.9012345679012346,0.037703513281919454,96,161
80,0.25510204081632654,0.8690476190476191,0.008127438231469442,36,98
80,0.15,0.7555555555555555,0.003908794788273616,34,80
80,0.25773195876288657,0.8571428571428571,0.008127438231469442,37,97
80,0.21428571428571427,0.8571428571428571,0.005838469023678235,29,84
80,0.15789473684210525,0.8888888888888888,0.004885993485342019,25,95
80,0.17333333333333334,0.8985507246376812,0.0042057586541572305,19,75
80,0.20588235294117646,0.8059701492537313,0.0045263498221791145,26,68
80,0.20618556701030927,0.875,0.006510416666666667,31,97
80,0.47770700636942676,0.9010989010989011,0.024437927663734114,82,157
80,0.39759036144578314,0.6944444444444444,0.010686528497409326,55,83
90,0.2702702702702703,0.84375,0.007674597083653108,42,111
90,0.3873239436619718,0.9666666666666667,0.0140485312899106,57,142
90,0.32575757575757575,0.9270833333333334,0.011000255819902788,50,132
90,0.41228070175438597,0.7052631578947368,0.012020460358056265,74,114
90,0.14864864864864866,0.7159090909090909,0.002808271636456472,36,74
90,0.17346938775510204,0.8804347826086957,0.00434449271658574,27,98
90,0.34210526315789475,0.8152173913043478,0.009966777408637873,56,114
90,0.24528301886792453,0.8080808080808081,0.006656426011264721,42,106
100,0.344,0.9010989010989011,0.008849557522123894,50,125
100,0.1743119266055046,0.8490566037735849,0.003922378199834847,34,109
100,0.11627906976744186,0.8172043010752689,0.0020588840848260242,27,86
100,0.29365079365079366,0.839622641509434,0.00763831544178365,53,126
100,0.3888888888888889,0.8608695652173913,0.013029989658738366,77,162
100,0.19,0.8901098901098901,0.00391026960279893,29,100
100,0.29464285714285715,0.8977272727272727,0.006787330316742082,41,112
100,0.16260162601626016,0.8879310344827587,0.004137360364087712,33,123
100,0.3194444444444444,0.9333333333333333,0.009494324045407636,51,144
